offer_type,title,id,b2b_from,b2b_to,permanent_from,permanent_to,experience_level,AWS,Azure,Big Data,Cloud,Data,Data Science,Databases,ETL,English,Hadoop,Machine Learning,Oracle,PL/SQL,Power BI,Python,SQL,Scala,Snowflake,Spark,T-SQL
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-bialystok,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-gdansk,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-katowice,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-krakow,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-lodz,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-lublin,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-poznan,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-szczecin,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-torun,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT&D Data Visualisation Specialist,reckitt-it-d-data-visualisation-specialist-wroclaw,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-bialystok,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-bydgoszcz,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-gdansk,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-gdynia,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-gliwice,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-krakow,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-lodz,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-poznan,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-warszawa,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Integration & Data Engineer,reply-integration-data-engineer-wroclaw,,,1917.0,3408.0,mid,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Inżynieria Danych (Data Engineer),pge-systemy-s-a-inzynieria-danych-data-engineer,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Jr/Mid Data Engineer,awareson-sp-z-o-o-data-engineer-warszawa,,,1917.0,3834.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Junior BI Analyst,itds-junior-bi-analyst,2343.0,3195.0,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Junior BI Developer,kearney-junior-bi-developer,,,2023.5,2556.0,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
data,Junior Data Engineer,inetum-poland-sp-z-o-o-junior-data-engineer,,,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Junior Data Engineer,inetum-poland-sp-z-o-o-junior-data-engineer-krakow,,,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Junior Data Engineer,inetum-poland-sp-z-o-o-junior-data-engineer-lodz,,,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Junior Data Engineer,inetum-poland-sp-z-o-o-junior-data-engineer-poznan,,,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Junior Data Engineer,kearney-junior-data-engineer,,,2023.5,2556.0,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
data,Junior Data Engineer (entry-level),northpass-junior-data-engineer-entry-level,,,1065.0,1171.5,junior,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
data,Junior Database Admin (Central IT Dep.),raben-junior-database-admin-central-it-dep,,,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Junior Database Admin (Central IT Dep.),raben-junior-database-admin-central-it-dep-poznan,,,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Junior/ MID Data Engineer,the-codest-data-engineer,2982.0,3834.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
data,Junior/Mid Data Engineer (Biotech),sigma-it-poland-junior-mid-data-engineer-biotech,,,3195.0,4686.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
data,Junior/Mid Data Engineer (Biotech),sigma-it-poland-junior-mid-data-engineer-biotech-krakow,,,3195.0,4686.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
data,Junior/Mid Data Engineer (Biotech),sigma-it-poland-junior-mid-data-engineer-biotech-warszawa,,,3195.0,4686.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
data,Lead Data Engineer,hp-lead-data-engineer,,,,,senior,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Lead Data Fullstack Engineer,emagine-polska-lead-data-fullstack-engineer,7156.8,7872.48,,,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
data,MSSQL Administrator,accenture-mssql-administrator,,,,,mid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,MSSQL Administrator,accenture-mssql-administrator-katowice,,,,,mid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,MSSQL Administrator,accenture-mssql-administrator-krakow,,,,,mid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Machine Learning Analyst,tidio-machine-learning-analyst,,,2121.48,3182.22,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
data,Machine Learning Engineer,ewl-powered-by-synchroner-machine-learning-engineer-d0008796-1b5f-4af4-b2ef-398c2079b304,3195.0,5325.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Machine Learning Engineer,ewl-powered-by-synchroner-machine-learning-engineer-wroclaw,3195.0,5325.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Machine Learning Engineer (Mid),qed-software-machine-learning-engineer-mid-warszawa,,,2556.0,3834.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Master Data Specialist,demant-master-data-specialist-szczecin,,,,,mid,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Master Data Specialist,emagine-polska-master-data-specialist,2147.04,2325.96,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid / Senior Data Engineer,customertimes-mid-senior-data-engineer,4153.5,8122.400000000001,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-krakow,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-brno,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-bukareszt,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-gdansk,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-krakow,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-poznan,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-warszawa,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-wieden,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid Big Data Engineer ,adastra-mid-big-data-engineer-with-python-wroclaw,3195.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-bialystok,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-bydgoszcz,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-gdansk,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-katowice,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-krakow,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-lodz,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-lublin,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-poznan,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid MySQL Database Administration,cred-mid-mysql-database-administration-warszawa,4899.0,7029.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Mid/Sr Big Data Engineer (Spark & Scala),itds-mid-sr-big-data-engineer-spark-scala,4047.0,5964.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
data,Mid/Sr Big Data Engineer (Spark & Scala),itds-mid-sr-big-data-engineer-spark-scala-krakow,4047.0,5964.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
data,Mid/Sr Big Data Engineer (Spark & Scala),itds-mid-sr-big-data-engineer-spark-scala-poznan,4047.0,5964.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
data,Mid/Sr Big Data Engineer (Spark & Scala),itds-mid-sr-big-data-engineer-spark-scala-wroclaw,4047.0,5964.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
data,Mid/Sr DataBricks Developer,avanade-poland-mid-sr-databricks-developer,,,2130.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,Mid/Sr DataBricks Developer,avanade-poland-mid-sr-databricks-developer-gdansk,,,2130.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,Mid/Sr DataBricks Developer,avanade-poland-mid-sr-databricks-developer-lodz,,,2130.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,Oracle Cloud Junior Business Consultant,accenture-oracle-cloud-junior-business-consultant,,,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
data,Oracle Database Administrator (German),crealogix-oracle-database-administrator-german-poznan,2769.0,4260.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Oracle Database Administrator (German),crealogix-oracle-database-administrator-german-wroclaw,2769.0,4260.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Oracle Database Administrator (German),crealogix-oracle-database-administrator-w-german,2769.0,4260.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Oracle SQL Database Developer,raben-oracle-sql-database-developer,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Oracle SQL Database Developer,raben-oracle-sql-database-developer-poznan,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-katowice,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-krakow,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-lodz,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-lublin,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-poznan,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-rzeszow,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-szczecin,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-warszawa,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-wroclaw,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Pl/SQL Developer (MID),7n-pl-sql-developer-mid-zielona-gora,4114.7339999999995,4651.707,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,PostgreSQL ETL developer,7n-postgresql-etl-developer,5009.76,6083.4929999999995,,,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
data,Power Platform Developer,avanade-poland-power-platform-developer,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Power Platform Developer,avanade-poland-power-platform-developer-gliwice,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Power Platform Developer,avanade-poland-power-platform-developer-wroclaw,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,PowerBI Developer (Senior),natek-powerbi-developer-senior,,,2982.0,3621.0,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych-bedzin,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych-bytom,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych-chorzow,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych-dabrowa-gornicza,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych-gliwice,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych-knurow,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Programista Baz Danych,coig-s-a-programista-baz-danych-mikolow,,,1491.0,2982.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
